logo src,project_name,project_link,chain_platform,category,issue,funds_lost,date
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f171311318b.png,SafeDot,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16fa2b39b3.png,PIDGEY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16f76d18c5.png,SaveFlipper,,BSC,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16f4f72df1.png,French Shiba,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16f27de22c.png,JizzUs,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16efa98bac.png,BARK CUBAN,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16ec5a3b7d.png,Inu Doge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16eaa48fc1.png,SafePipe,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16e8079a27.png,SafeFire,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16e508ad9d.png,HONEYROCKET,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16e46ad03a.png,QCHAIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16e1d91d01.png,SpaceXDoge1,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16df8686f3.png,LABRADOR,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16dc37ab4d.png,Winnie-the-Pot,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16d9cc69ca.png,AlaskanDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16d6b147ed.png,Mia Khalifa,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16d3f18bf2.png,SHIBAMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16ce3a450a.png,DoubleChain,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16cb53ac49.png,SafeAmerica,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16c7dc920e.png,SAFEPICK,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16c5766996.png,Zillow,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16c320bf0c.png,SAFEPURSE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16bfea5763.png,SAFEQCHAIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16bd5e9594.png,Secret DeFi,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16b945ddfb.png,SWEETPAY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16b6e39048.png,SOLAR,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16b434654a.png,Cook Protocol,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16b0acb7bc.png,Naturel,,BSC,,Exit Scam,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16adeac55b.png,birthday token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16aaed9f9a.png,SAFELOAD,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16a77380b6.png,Deeper Network,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16a4b4257c.png,KRYPTCOIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16a1470a2c.png,CryptonDUCK,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f169ed96ccf.png,SafeStorm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f169a027c69.png,SafeFarm,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f169713efd0.png,SAFEPAY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f168c4f324d.png,Real RealExchange,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1688cd68ee.png,CrispToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16865902ea.png,HashStandart,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f168400f865.png,MoonSHIBA,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1681e15e47.png,SafeMoonz,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f167f8136e4.png,SafeSpin Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f167cd63b91.png,SWATSWAP,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f167a7aee6c.png,holdxrp,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1677a39a83.png,safejembut,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f167455f009.png,BaTorrent,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1671a3f719.png,GWEIMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f166da63ba2.png,PLUTO,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f166c6e4c80.png,FORESTTOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f166b1e12bb.png,EITHERMOON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1669c4c155.png,Vitalik Shiba Buterin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1666da3442.png,TESLA,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1666736623.png,ElonSpace BSC,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16641aebc7.png,Vitalik Buterin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16637d518d.png,ROCKETMARS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f166129f84a.png,TRUE Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f165e00d8db.png,THANKS ELON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f165bb23e80.png,DoucheCoin,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16592bd153.png,NoNameNetworks,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1654810268.png,TheRealKabosu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1650d9bd25.png,Laugh Out Loud,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f164dace3a1.png,GoldenEsse,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f164b12f5fd.png,FUCK ELON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1648409447.png,Chava,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1645cba098.png,Capellix,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1643338924.png,FUN TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1640a9526a.png,Protocol.fractal.id,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f163cbca799.png,WeSpace,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1637beb560.png,PangeaOceanCleaunUp,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1634cc3e4e.png,SpaceXDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f163156cedd.png,Ultra Safe,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f162e0211c9.png,DogelonMars,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f162b9ae33f.png,$FUCKELON,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f162958a7a2.png,Chubby Akita,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1626c78ef0.png,PABLO FINANCE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1624577ed4.png,WEED TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16217d9b18.png,BEAR TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f161ef1348f.png,Cheetah Coin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f161a8b4623.png,LILDOG,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f16178a9b9b.png,Patrigio,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1614f8d3e5.png,SEA TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f161113db76.png,ShinyDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f160e562edc.png,Glitch-Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1606ebda0a.png,RUBY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f15fe63cc95.png,Nafter,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f15fb209ca4.png,WATER TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f15724b2735.png,Nafter,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f156f499b5d.png,ARGOAPP,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f156c605c3f.png,CVL,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1568d2399e.png,DOGE 2.0,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f156578f899.png,BEE TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1562bb105b.png,BITCOIN CONSUMPTION,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1560610ef2.png,BEER COIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1558f3a4b0.png,KNIGHT RIDER,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1555e67264.png,t.me/astracoincommunity,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1551b42ba3.png,KingAkita,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f154d47eca4.png,Ether Shiba,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f154800d00b.png,Bingo Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f15455e7486.png,SHINKY,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1540730a09.png,SAD CAT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f152dfa249f.png,Garfield Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f138ccda7bd.png,t.me/DickBootyBSC,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1387861d93.png,Caterpie Finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1384f484af.png,HungryWorldBSC,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13817491e9.png,Shiba Inu Shih Tzu,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f137ce736a2.png,DOORToken,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f137a633465.png,NOZOMI,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1371c2ea53.png,DogeMissile,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f136bd27b3a.png,Lucky Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13660c59f9.png,SolarRocket,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1361c1277f.png,KingShiba,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f135e43fe5b.png,TRUMP 2024,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f135b8d2257.png,Glossify,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13583c323a.png,Up DeFi,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1355a75cc3.png,FUCK ENVIRONMENT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13535dbd1d.png,MoonKind,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f134dd68336.png,Windswap,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f134aab081e.png,Whisky Token,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f134716cacd.png,Chromance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1342884b63.png,CHINESE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f133e167b10.png,SHIBAFARM,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f133b918785.png,EAGLE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13394611b9.png,AstroPig,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f13361c1b48.png,WINE TOKEN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f133316c07e.png,Yet Another Dog Coin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f132f6f1072.png,Doge&amp;Shiba,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f132c28b519.png,ASTIR,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f1325aaf0e1.png,MOMAFINANCE,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09eb340106.png,Malamute Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09db81c47c.png,Kyushu Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09d9287d21.png,MOAR Finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09d714765e.png,SafeRocket✨,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09d299d9ed.png,Golden Inu Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09d059447b.png,Spitz Inu Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09cda3e4b8.png,Banshee Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09cb1986ff.png,Event Horizon,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09c6b23128.png,Rocket Inu,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09c26d5c10.png,MOONINVADOR,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09bfae039d.png,DogeDAO,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09bce8df27.png,moonpirate,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09b9773159.png,Benqi Finance,,ETH,Borrowing and Lending,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09b0c75c7f.png,Refinable,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09ae606f1d.png,CUTECAT,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09abb14cd8.png,Quantum Tunneling,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09a8c8f5d7.png,Golden Goose Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09a439c569.png,MOONMARS,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09a1c502bd.png,MoonWhale,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f099d9dc0d5.png,Busy,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f099ae07d5b.png,Crazy Kitty,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f09985de5d6.png,Fish Tank,,ETH,Exchange (DEX),Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0995600b1f.png,Gecko Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f083c6714f1.png,Gorillaz Sunshine,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f083a2be558.png,Ergosphere,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f083664178f.png,Melalie,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f083461cb5d.png,JiX Swap,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f08322444de.png,doremiland.info,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f082f384005.png,Poki Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0820cd13d9.png,Dragon Li Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f081dec493e.png,Yuki Inu Token,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f081a00a93a.png,Kleeka Inu,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0817a0fcbd.png,Penguins Sanctuary,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f081483b836.png,Meme Coin,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f08118015af.png,Chicken Soup Protocol,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f080d1a6c0e.png,RocketDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0809762188.png,GOLDMind.finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f08058741c5.png,PALM - yieldbay.finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0802ef14d7.png,eBITScan.finance,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f0800765f71.png,SAFESHITCOIN,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07fcbc9b66.png,Snoop Doge,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07fa7e813d.png,Puffins Paradise,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07f7c7bed6.png,JUMPFROG,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07f3aa6428.png,FairDoge,,BSC,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07f045dd8e.png,Kitten.finance,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07eb075a16.png,Digital Reserve Currency,,ETH,Token,Honeypot,,
https://safefiles.defiyield.info/safe/files/scamDatabase/logo/60f07df77bf36.png,ULTRADOGE,,ETH,Token,Honeypot,,
