"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"NEW Crypto Crime and Anti-Money Laundering Report

 Q2 2022 trends, news stories and global regulatory changes.  a… https://t.co/o1tiy8ReRo",FALSE,1,NA,2022-10-04 16:53:21,TRUE,NA,"1577341111097491458",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FcccMena",0,FALSE,FALSE,NA,NA
"Mastercard is launching a new product to help banks determine the risk of crime associated with cryptocurrency exch… https://t.co/dfSEkkuEnC",FALSE,0,NA,2022-10-04 16:47:31,TRUE,NA,"1577339642587725825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KryptoInsider1",0,FALSE,FALSE,NA,NA
"RT @elliptic: Arda Akartuna, Senior Threat Analyst at Elliptic explains what #crosschain crime is and why it is increasingly becoming a pro…",FALSE,0,NA,2022-10-04 16:24:16,FALSE,NA,"1577333794062868480",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Charts4bitcoin",1,TRUE,FALSE,NA,NA
"RT @elliptic: Know exactly how criminals laundered more than $4 billion worth of illicit crypto proceeds since 2020 and how you can combat…",FALSE,0,NA,2022-10-04 16:19:08,FALSE,NA,"1577332502649348096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","iyaboawokoya",1,TRUE,FALSE,NA,NA
"Mastercard will on Tuesday launch a new product called Crypto Secure that helps banks assess the risk of crime asso… https://t.co/O3uGBMRIDv",FALSE,0,"Crypto__Buzz",2022-10-04 16:17:33,TRUE,"1577332102659395593","1577332104119013376","1486980282972618757","<a href=""https://www.cryptobuzz.cc/"" rel=""nofollow"">Crypto_Buzz</a>","Crypto__Buzz",0,FALSE,FALSE,NA,NA
"RT @elliptic: ⚠️🚀Launching - our State of Cross-Chain Crime report which explores illicit cross-chain activity to the tune of over $4bn, an…",FALSE,0,NA,2022-10-04 16:11:48,FALSE,NA,"1577330655549079558",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","norton_nguyen",3,TRUE,FALSE,NA,NA
"@WeAreManyEU @Nigel_Farage Crypto finances child snuff movies kkk white supremacist pay per view torture with sugge… https://t.co/tQBLmrSfag",FALSE,0,"WeAreManyEU",2022-10-04 16:10:28,TRUE,"1577279093359669248","1577330319279235074","718129066","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamesmoylan77",0,FALSE,FALSE,NA,NA
"@_Crypto_Corey @Mattgondek curious - numbers to back that up ""Criminals are getting bolder and more desperate."" Gen… https://t.co/FD3QhTTc6C",FALSE,1,"_Crypto_Corey",2022-10-04 16:02:53,TRUE,"1577292499047030784","1577328410887593986","1440291778297413641","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CelesteDrift",0,FALSE,FALSE,NA,NA
"Mastercard will launch Crypto Secure, a service that helps banks assess the risk of crime associated with crypto me… https://t.co/uQAC7Nnqlb",FALSE,0,NA,2022-10-04 16:00:54,TRUE,NA,"1577327911538933760",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","ocean_falls",0,FALSE,FALSE,NA,NA
"RT @TheBigWhale_: Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financial crim…",FALSE,0,NA,2022-10-04 15:54:33,FALSE,NA,"1577326316982083584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salimcard",8,TRUE,FALSE,NA,NA
"RT @TheBigWhale_: Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financial crim…",FALSE,0,NA,2022-10-04 15:54:31,FALSE,NA,"1577326306026524678",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ClementGarcia_",8,TRUE,FALSE,NA,NA
"RT @TheBigWhale_: Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financial crim…",FALSE,0,NA,2022-10-04 15:53:38,FALSE,NA,"1577326085628461056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NFTFactoryParis",8,TRUE,FALSE,NA,NA
"RT @TheBigWhale_: Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financial crim…",FALSE,0,NA,2022-10-04 15:53:13,FALSE,NA,"1577325979244150785",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","gregory_raymond",8,TRUE,FALSE,NA,NA
"RT @TheBigWhale_: Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financial crim…",FALSE,0,NA,2022-10-04 15:52:18,FALSE,NA,"1577325748326727687",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Raph_Bloch",8,TRUE,FALSE,NA,NA
"RT @ramsden_cora: DeFi Has Become Crypto Crime’s Main Arena, Crystal Blockchain Says $TTC #TechTrees https://t.co/W7pVafozuy",FALSE,0,NA,2022-10-04 15:50:02,FALSE,NA,"1577325179855781888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaiming549",7,TRUE,FALSE,NA,NA
"RT @SheeshaFinance_: @Mastercard will debut a new piece of software that helps banks identify &amp; cut off transactions from fraud-prone crypt…",FALSE,0,NA,2022-10-04 15:47:39,FALSE,NA,"1577324578732376064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarinMiljkovic",2,TRUE,FALSE,NA,NA
"One of the best crypto crime caper stories I've read in a while. 

A guy stole Bitcoin from a hard wallet locked in… https://t.co/MSXqsCQFWr",FALSE,1,NA,2022-10-04 15:44:50,TRUE,NA,"1577323869119156230",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jeffjohnroberts",0,FALSE,FALSE,NA,NA
"Mastercard pushes deeper into crypto with new tool for combating fraud/assess the risk of crime associated with cry… https://t.co/TYrhwCqzYf",FALSE,0,NA,2022-10-04 15:37:52,TRUE,NA,"1577322114792693760",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ViktorPrilutski",0,FALSE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 15:37:04,FALSE,NA,"1577321916599246849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoSavingExp",21,TRUE,FALSE,NA,NA
"Arda Akartuna, Senior Threat Analyst at Elliptic explains what #crosschain crime is and why it is increasingly beco… https://t.co/GIBmu9S8Y1",FALSE,1,NA,2022-10-04 15:35:07,TRUE,NA,"1577321424515121152",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","elliptic",1,FALSE,FALSE,NA,NA
"Are You a Victim of Crypto Crime? Good Luck Getting Help
Local law enforcement isn’t ready to deal with this new ty… https://t.co/iLQeQborDU",FALSE,0,NA,2022-10-04 15:33:14,TRUE,NA,"1577320949548040192",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TheCCAInc",0,FALSE,FALSE,NA,NA
"Kazakhstan, more crypto-friendly than ever🇰🇿

@cz_binance announced a partnership with Kazakhstan to fight financia… https://t.co/d7ed9lmnri",FALSE,20,NA,2022-10-04 15:31:59,TRUE,NA,"1577320634782187524",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBigWhale_",8,FALSE,FALSE,NA,NA
"RT @boncryp: 🔥👇🏻
*#Mastercard launches a new product called #Crypto Secure that helps banks assess the risk of crime associated with crypto…",FALSE,0,NA,2022-10-04 15:31:00,FALSE,NA,"1577320390036267009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beyondthevayle",2,TRUE,FALSE,NA,NA
"Mastercard Adopts Artificial Intelligence In Fight to Tackle Crypto Crime - https://t.co/RB3dwuy7MG https://t.co/7Py7RDtKUo",FALSE,0,NA,2022-10-04 15:30:43,FALSE,NA,"1577320317004955653",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">CryptoNews19</a>","crypto_news_19",0,FALSE,FALSE,NA,NA
"RT @CryptoNewsFlash: “Mastercard will on Tuesday launch a new product called Crypto Secure that helps banks assess the risk of crime associ…",FALSE,0,NA,2022-10-04 15:30:39,FALSE,NA,"1577320300991205383",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","g68_charlie",2,TRUE,FALSE,NA,NA
"It's clear that @binance counters the general perception that crypto exchanges don't care about crypto crimes and w… https://t.co/u4IjkYo1zZ",FALSE,7,NA,2022-10-04 15:29:42,TRUE,NA,"1577320062683435009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NFTFNDbyGATE",1,FALSE,FALSE,NA,NA
"RT @CryptoSavingExp: Mastercard service called 'Crypto Secure' that helps banks assess the risk of crime associated with #crypto merchants…",FALSE,0,NA,2022-10-04 15:27:55,FALSE,NA,"1577319613322477568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FrankColeman101",21,TRUE,FALSE,NA,NA
"RT @CryptoAcademy__: Crypto Secure, the New Mastercard Tool for Combating Fraud

#mastercard #cryptosecure #crypto #cryptocurrency #blockch…",FALSE,0,NA,2022-10-04 15:27:05,FALSE,NA,"1577319401749086209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hamzaq123",1,TRUE,FALSE,NA,NA
"Crypto Secure, the New Mastercard Tool for Combating Fraud

#mastercard #cryptosecure #crypto #cryptocurrency… https://t.co/wz6E0YkUYp",FALSE,1,NA,2022-10-04 15:26:52,TRUE,NA,"1577319347474685952",NA,"<a href=""https://www.fs-poster.com/"" rel=""nofollow"">FS-Poster-App</a>","CryptoAcademy__",1,FALSE,FALSE,NA,NA
"🇰🇿 @binance has reportedly signed a memorandum of understanding (MoU) with Kazakhstan’s Financial Monitoring Agency… https://t.co/yAnD2x3MrF",FALSE,0,"thetokenlaw",2022-10-04 15:19:29,TRUE,"1577317488211394561","1577317492053405696","1576942719733477379","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thetokenlaw",0,FALSE,FALSE,NA,NA
"Payments Giant Mastercard Launches Cryptocurrency Anti-Fraud Tool for Card Issuers
Mastercard’s Crypto Secure produ… https://t.co/rGQz9HBQEf",FALSE,0,NA,2022-10-04 15:18:05,TRUE,NA,"1577317136938196994",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Mars Signals News</a>","MarsSignals",0,FALSE,FALSE,NA,NA
"A push for regulation so the new global #cbdc financial system can be ushered in after they completely collapse the… https://t.co/YlJZXdjYhn",FALSE,1,NA,2022-10-04 15:15:56,TRUE,NA,"1577316598054100992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shawncito830",0,FALSE,FALSE,NA,NA
"RT @SheeshaFinance_: @Mastercard will debut a new piece of software that helps banks identify &amp; cut off transactions from fraud-prone crypt…",FALSE,0,NA,2022-10-04 15:10:46,FALSE,NA,"1577315297379422209",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","albes_zhebo",2,TRUE,FALSE,NA,NA
"@Mastercard will debut a new piece of software that helps banks identify &amp; cut off transactions from fraud-prone cr… https://t.co/gNAZGkz0Sk",FALSE,2,"Mastercard",2022-10-04 15:10:10,TRUE,NA,"1577315145210019841","75014376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SheeshaFinance_",2,FALSE,FALSE,NA,NA
"@SECGov @CFTC For sure crime DOES pay at the SEC! Just look at Bill Hinman, he made 15 million dollars and wrecked… https://t.co/d5L6KfECwe",FALSE,0,"SECGov",2022-10-04 15:02:42,TRUE,"1577267290793394177","1577313266858340352","18481050","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crypt0naughty",0,FALSE,FALSE,NA,NA
"New video! CRAZIEST CRYPTO HEISTS EVER! THIS HACKER STOLE $4 BILLION OF BITCOIN
https://t.co/B2ZlVlcqwt #Bitcoin #eth #crime #crypto",FALSE,6,NA,2022-10-04 14:53:57,FALSE,NA,"1577311066283020294",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raqisotacky",0,FALSE,FALSE,NA,NA
"RT @Minh_Q_Tran: How Binance is Training Law Enforcement Around the World to Combat Crypto Crime - Decrypt 
#Tech #Blockchain #Web3 #Crypto…",FALSE,0,NA,2022-10-04 14:51:55,FALSE,NA,"1577310551872602112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BlockchainPRUK",2,TRUE,FALSE,NA,NA
"Economic Crime Bill raises #Crypto concerns - International Financial Law Review https://t.co/FCljOv9Z6K… https://t.co/oHQ7HWHPAh",FALSE,0,NA,2022-10-04 14:51:33,TRUE,NA,"1577310461284188160",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Stock_Market_Pr",0,FALSE,FALSE,NA,NA
"How Binance is Training Law Enforcement Around the World to Combat Crypto Crime - Decrypt 
#Tech #Blockchain #Web3… https://t.co/5zN65uiWbx",FALSE,0,NA,2022-10-04 14:51:01,TRUE,NA,"1577310328441929730",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Minh_Q_Tran",2,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/QDVRsBCro3",FALSE,0,NA,2022-10-04 14:49:37,TRUE,NA,"1577309973109166085",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","StarlettaSoCal",0,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/7vW2kixSI5",FALSE,0,NA,2022-10-04 14:49:12,TRUE,NA,"1577309870424195072",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","tellmetimes",0,FALSE,FALSE,NA,NA
"Business Insider - Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation m… https://t.co/ydBSkNn0wB",FALSE,0,NA,2022-10-04 14:49:10,TRUE,NA,"1577309859393175552",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","theluckyman",0,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/0uRRqnLi5X",FALSE,0,NA,2022-10-04 14:49:07,TRUE,NA,"1577309847322001408",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ArtVandelay2021",0,FALSE,FALSE,NA,NA
"Crypto Secure software released by @mastercard to help banks determine risk of crime associated with crypto exchang… https://t.co/Z5H0Icz2mL",FALSE,0,NA,2022-10-04 14:48:57,TRUE,NA,"1577309805038952456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","masterpces",0,FALSE,FALSE,NA,NA
"RT @cdncybersec: North Korean #cybercriminals launched at least 7 attacks on #cryptocurrency platforms extracting US$400M worth of digital…",FALSE,0,NA,2022-10-04 14:47:32,FALSE,NA,"1577309448598683649",NA,"<a href=""https://thechrisbertsch.com"" rel=""nofollow"">retweettcb</a>","beefyspace",2,TRUE,FALSE,NA,NA
"business insider: cryptocurrencies pose risks to the stability of the us financial system and gaps in regulation mu… https://t.co/YOAGBHRvZ1",FALSE,0,NA,2022-10-04 14:45:59,TRUE,NA,"1577309058037870595",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">thecryptofeed_all</a>","bitcoinpartyall",0,FALSE,FALSE,NA,NA
"RT @cdncybersec: North Korean #cybercriminals launched at least 7 attacks on #cryptocurrency platforms extracting US$400M worth of digital…",FALSE,0,NA,2022-10-04 14:44:43,FALSE,NA,"1577308739346042884",NA,"<a href=""http://www.powerapps.com"" rel=""nofollow"">Microsoft Power Platform</a>","michaelleung_ca",2,TRUE,FALSE,NA,NA
"@Mastercard will launch a new product called #Crypto Secure that helps banks assess the risk of crime associated wi… https://t.co/fzkIvfCs7k",FALSE,0,"Mastercard",2022-10-04 14:43:47,TRUE,NA,"1577308506574798850","75014376","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zumopay",0,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/lNwRIXkCCz",FALSE,0,NA,2022-10-04 14:40:45,TRUE,NA,"1577307742288875521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nguyendream2618",0,FALSE,FALSE,NA,NA
"RT @MktsInsider: Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, Treasury…",FALSE,0,NA,2022-10-04 14:40:15,FALSE,NA,"1577307616661102592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DouglasChalmer4",3,TRUE,FALSE,NA,NA
"North Korean #cybercriminals launched at least 7 attacks on #cryptocurrency platforms extracting US$400M worth of d… https://t.co/dmyGwyp9mP",FALSE,2,NA,2022-10-04 14:35:00,TRUE,NA,"1577306294838362112",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cdncybersec",2,FALSE,FALSE,NA,NA
"@bitgertPro Come on, the brise community unite to attack xt com because there is a closure of coinbrise withdrawals… https://t.co/6kSdD2YZgk",FALSE,0,"bitgertPro",2022-10-04 14:33:32,TRUE,"1576987340706177024","1577305926507573249","1492214143012814850","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alisuwito04",0,FALSE,FALSE,NA,NA
"Cryptocurrencies pose risks to the stability of the US financial system and gaps in regulation must be addressed, T… https://t.co/j5VZDjpTT1",FALSE,0,NA,2022-10-04 14:30:09,TRUE,NA,"1577305075634311171",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SPORTSCIRCUSINT",0,FALSE,FALSE,NA,NA
"RT @OCCRP: Chinese authorities said they arrested 93 suspected members of a crime group accused of laundering $5.6 billion using virtual cu…",FALSE,0,NA,2022-10-04 14:29:49,FALSE,NA,"1577304990867419136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","digyoursoul",44,TRUE,FALSE,NA,NA
"On October 4, Elliptic, a blockchain analytics firm, released a new report titled ""The State of Cross-Chain Crime 2… https://t.co/n7e0DkvneO",FALSE,5,NA,2022-10-04 14:28:22,TRUE,NA,"1577304628286619651",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petofun",0,FALSE,FALSE,NA,NA
"“Mastercard will on Tuesday launch a new product called Crypto Secure that helps banks assess the risk of crime ass… https://t.co/y4lO2DIgzH",FALSE,3,NA,2022-10-04 14:18:11,TRUE,NA,"1577302062311899136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CryptoNewsFlash",2,FALSE,FALSE,NA,NA
